"species","Type","Reitur","Year","Coverage"
"Candelariella vitellina","Hrúðurfléttur","R38","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R38","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R38","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R38","2023",0.5
"Catillaria contristans","Hrúðurfléttur","R38","2014",0.5
"Catillaria contristans","Hrúðurfléttur","R38","2017",0.5
"Catillaria contristans","Hrúðurfléttur","R38","2020",0.5
"Catillaria contristans","Hrúðurfléttur","R38","2023",0.5
"Flavoplaca citrina","Hrúðurfléttur","R38","2014",0.5
"Flavoplaca citrina","Hrúðurfléttur","R38","2017",0.5
"Flavoplaca citrina","Hrúðurfléttur","R38","2020",0.5
"Flavoplaca citrina","Hrúðurfléttur","R38","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R38","2014",1
"Immersaria athroocarpa","Hrúðurfléttur","R38","2017",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R38","2020",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R38","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R38","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R38","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R38","2020",0.1
"Lecanora intricata","Hrúðurfléttur","R38","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R38","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R38","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R38","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R38","2023",0.5
"Lecidea confluens","Hrúðurfléttur","R38","2014",0.5
"Lecidea confluens","Hrúðurfléttur","R38","2017",0.5
"Lecidea confluens","Hrúðurfléttur","R38","2020",0.5
"Lecidea confluens","Hrúðurfléttur","R38","2023",0.5
"Lecidea lapicida","Hrúðurfléttur","R38","2014",0.5
"Lecidea lapicida","Hrúðurfléttur","R38","2017",0.5
"Lecidea lapicida","Hrúðurfléttur","R38","2020",0.5
"Lecidea lapicida","Hrúðurfléttur","R38","2023",0.5
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R38","2014",0.5
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R38","2017",0.5
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R38","2020",0.5
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R38","2023",0.5
"Lecidella meiococca","Hrúðurfléttur","R38","2014",0.5
"Lecidella meiococca","Hrúðurfléttur","R38","2017",0.5
"Lecidella meiococca","Hrúðurfléttur","R38","2020",0.5
"Lecidella meiococca","Hrúðurfléttur","R38","2023",8
"Pertusaria aspergilla","Hrúðurfléttur","R38","2014",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R38","2017",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R38","2020",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R38","2023",0.5
"Placopsis gelida","Hrúðurfléttur","R38","2014",0.5
"Placopsis gelida","Hrúðurfléttur","R38","2017",0.5
"Placopsis gelida","Hrúðurfléttur","R38","2020",0.5
"Placopsis gelida","Hrúðurfléttur","R38","2023",0.5
"Protoparmelia badia","Hrúðurfléttur","R38","2014",0.5
"Protoparmelia badia","Hrúðurfléttur","R38","2017",0.5
"Protoparmelia badia","Hrúðurfléttur","R38","2020",0.5
"Protoparmelia badia","Hrúðurfléttur","R38","2023",0.5
"Rhizocarpon expallescens","Hrúðurfléttur","R38","2014",0.5
"Rhizocarpon expallescens","Hrúðurfléttur","R38","2017",0.5
"Rhizocarpon expallescens","Hrúðurfléttur","R38","2020",0.5
"Rhizocarpon expallescens","Hrúðurfléttur","R38","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R38","2014",4
"Rhizocarpon geographicum","Hrúðurfléttur","R38","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R38","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R38","2023",0.5
"Rinodina","Hrúðurfléttur","R38","2014",0.5
"Rinodina","Hrúðurfléttur","R38","2017",0.5
"Rinodina","Hrúðurfléttur","R38","2020",3
"Rinodina","Hrúðurfléttur","R38","2023",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R38","2014",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R38","2017",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R38","2020",0.5
"Scoliciosporum umbrinum","Hrúðurfléttur","R38","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R38","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R38","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R38","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R38","2023",0.5
"hvítt þal m. svartar askhirslur","Hrúðurfléttur","R38","2014",1
"hvítt þal m. svartar askhirslur","Hrúðurfléttur","R38","2017",0.5
"hvítt þal m. svartar askhirslur","Hrúðurfléttur","R38","2020",0.5
"hvítt þal m. svartar askhirslur","Hrúðurfléttur","R38","2023",0.5
"grátt þal m kúptar vörtul askh.","Hrúðurfléttur","R38","2014",0.5
"grátt þal m kúptar vörtul askh.","Hrúðurfléttur","R38","2017",0.5
"grátt þal m kúptar vörtul askh.","Hrúðurfléttur","R38","2020",0.5
"grátt þal m kúptar vörtul askh.","Hrúðurfléttur","R38","2023",0.5
"svört m. litlar svartar askhirslur","Hrúðurfléttur","R38","2014",0.5
"svört m. litlar svartar askhirslur","Hrúðurfléttur","R38","2017",0.5
"svört m. litlar svartar askhirslur","Hrúðurfléttur","R38","2020",0.5
"svört m. litlar svartar askhirslur","Hrúðurfléttur","R38","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R38","2014",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R38","2017",12
"Óaðgreindar tegundir","Hrúðurfléttur","R38","2020",15
"Óaðgreindar tegundir","Hrúðurfléttur","R38","2023",17
"Ber klöpp","Hrúðurfléttur","R38","2014",8
"Ber klöpp","Hrúðurfléttur","R38","2017",30
"Ber klöpp","Hrúðurfléttur","R38","2020",0.5
"Ber klöpp","Hrúðurfléttur","R38","2023",10
"Amphidium lapponicum","Mosar","R39","2014",0.5
"Amphidium lapponicum","Mosar","R39","2017",0.5
"Amphidium lapponicum","Mosar","R39","2020",0.5
"Amphidium lapponicum","Mosar","R39","2023",0.5
"Andreaea rupestris","Mosar","R39","2014",0.5
"Andreaea rupestris","Mosar","R39","2017",0.5
"Andreaea rupestris","Mosar","R39","2020",0.5
"Andreaea rupestris","Mosar","R39","2023",0.1
"Grimmia montana","Mosar","R39","2014",0.5
"Grimmia montana","Mosar","R39","2017",0.5
"Grimmia montana","Mosar","R39","2020",0.5
"Grimmia montana","Mosar","R39","2023",0.5
"Pannaria hookeri","Blað- og runnfléttur","R39","2014",0.5
"Pannaria hookeri","Blað- og runnfléttur","R39","2017",0.5
"Pannaria hookeri","Blað- og runnfléttur","R39","2020",0.5
"Pannaria hookeri","Blað- og runnfléttur","R39","2023",0.5
"Parmelia omphalodes","Blað- og runnfléttur","R39","2014",75
"Parmelia omphalodes","Blað- og runnfléttur","R39","2017",75
"Parmelia omphalodes","Blað- og runnfléttur","R39","2020",73
"Parmelia omphalodes","Blað- og runnfléttur","R39","2023",75
"Amandinea punctata","Hrúðurfléttur","R39","2014",0.5
"Amandinea punctata","Hrúðurfléttur","R39","2017",0.5
"Amandinea punctata","Hrúðurfléttur","R39","2020",0.5
"Amandinea punctata","Hrúðurfléttur","R39","2023",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R39","2014",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R39","2017",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R39","2020",0.1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R39","2023",0.5
"Athallia holocarpa","Hrúðurfléttur","R39","2014",0.5
"Athallia holocarpa","Hrúðurfléttur","R39","2017",0.5
"Athallia holocarpa","Hrúðurfléttur","R39","2020",0.5
"Athallia holocarpa","Hrúðurfléttur","R39","2023",0.5
"Candelariella vitellina","Hrúðurfléttur","R39","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R39","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R39","2020",0.01
"Candelariella vitellina","Hrúðurfléttur","R39","2023",0.01
"Lecanora intricata","Hrúðurfléttur","R39","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R39","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R39","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R39","2023",2
"Lecanora polytropa","Hrúðurfléttur","R39","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R39","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R39","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R39","2023",0.1
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R39","2014",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R39","2017",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R39","2020",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R39","2023",0.5
"Lepra corallina","Hrúðurfléttur","R39","2014",0.5
"Lepra corallina","Hrúðurfléttur","R39","2017",0.5
"Lepra corallina","Hrúðurfléttur","R39","2020",0.5
"Lepra corallina","Hrúðurfléttur","R39","2023",0.5
"Myriolecis dispersa s.lat.","Hrúðurfléttur","R39","2014",0.5
"Myriolecis dispersa s.lat.","Hrúðurfléttur","R39","2017",0.5
"Myriolecis dispersa s.lat.","Hrúðurfléttur","R39","2020",0.5
"Myriolecis dispersa s.lat.","Hrúðurfléttur","R39","2023",0.5
"Ochrolechia parella","Hrúðurfléttur","R39","2014",0.5
"Ochrolechia parella","Hrúðurfléttur","R39","2017",0.5
"Ochrolechia parella","Hrúðurfléttur","R39","2020",0.5
"Ochrolechia parella","Hrúðurfléttur","R39","2023",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R39","2014",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R39","2017",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R39","2020",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R39","2023",0.5
"Placopsis gelida","Hrúðurfléttur","R39","2014",0.5
"Placopsis gelida","Hrúðurfléttur","R39","2017",0.5
"Placopsis gelida","Hrúðurfléttur","R39","2020",0.01
"Placopsis gelida","Hrúðurfléttur","R39","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R39","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R39","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R39","2020",0.01
"Tremolecia atrata","Hrúðurfléttur","R39","2023",0.5
"Varicellaria lactea","Hrúðurfléttur","R39","2014",0.5
"Varicellaria lactea","Hrúðurfléttur","R39","2017",0.5
"Varicellaria lactea","Hrúðurfléttur","R39","2020",0.5
"Varicellaria lactea","Hrúðurfléttur","R39","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R39","2014",2
"Óaðgreindar tegundir","Hrúðurfléttur","R39","2017",3
"Óaðgreindar tegundir","Hrúðurfléttur","R39","2020",1
"Óaðgreindar tegundir","Hrúðurfléttur","R39","2023",3
"Ber klöpp","Hrúðurfléttur","R39","2014",12
"Ber klöpp","Hrúðurfléttur","R39","2017",15
"Ber klöpp","Hrúðurfléttur","R39","2020",22
"Ber klöpp","Hrúðurfléttur","R39","2023",9
"Andreaea rupestris","Mosar","R40","2014",12
"Andreaea rupestris","Mosar","R40","2017",20
"Andreaea rupestris","Mosar","R40","2020",24
"Andreaea rupestris","Mosar","R40","2023",20
"Grimmia montana","Mosar","R40","2014",1
"Grimmia montana","Mosar","R40","2017",2
"Grimmia montana","Mosar","R40","2020",1
"Grimmia montana","Mosar","R40","2023",1
"Racomitrium fasciculare","Mosar","R40","2014",0.5
"Racomitrium fasciculare","Mosar","R40","2017",0.5
"Racomitrium fasciculare","Mosar","R40","2020",0.5
"Racomitrium fasciculare","Mosar","R40","2023",2
"Racomitrium heterostichum","Mosar","R40","2014",0.5
"Racomitrium heterostichum","Mosar","R40","2017",0.5
"Racomitrium heterostichum","Mosar","R40","2020",3
"Racomitrium heterostichum","Mosar","R40","2023",4
"Racomitrium lanuginosum","Mosar","R40","2014",3
"Racomitrium lanuginosum","Mosar","R40","2017",3
"Racomitrium lanuginosum","Mosar","R40","2020",2
"Racomitrium lanuginosum","Mosar","R40","2023",7
"Racomitrium sudeticum","Mosar","R40","2014",2
"Racomitrium sudeticum","Mosar","R40","2017",3
"Racomitrium sudeticum","Mosar","R40","2020",3
"Racomitrium sudeticum","Mosar","R40","2023",5
"Ephebe lanata","Blað- og runnfléttur","R40","2014",0.5
"Ephebe lanata","Blað- og runnfléttur","R40","2017",0.5
"Ephebe lanata","Blað- og runnfléttur","R40","2020",0.5
"Ephebe lanata","Blað- og runnfléttur","R40","2023",1
"Stereocaulon vesuvianum","Blað- og runnfléttur","R40","2014",12
"Stereocaulon vesuvianum","Blað- og runnfléttur","R40","2017",12
"Stereocaulon vesuvianum","Blað- og runnfléttur","R40","2020",12
"Stereocaulon vesuvianum","Blað- og runnfléttur","R40","2023",10
"Amygdalaria sp.","Hrúðurfléttur","R40","2014",0.5
"Amygdalaria sp.","Hrúðurfléttur","R40","2017",0.5
"Amygdalaria sp.","Hrúðurfléttur","R40","2020",0.5
"Amygdalaria sp.","Hrúðurfléttur","R40","2023",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R40","2014",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R40","2017",3
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R40","2020",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R40","2023",1
"Bryodina rhypariza","Hrúðurfléttur","R40","2014",0.5
"Bryodina rhypariza","Hrúðurfléttur","R40","2017",0.5
"Bryodina rhypariza","Hrúðurfléttur","R40","2020",0.5
"Bryodina rhypariza","Hrúðurfléttur","R40","2023",0.5
"Candelariella vitellina","Hrúðurfléttur","R40","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R40","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R40","2020",0.01
"Candelariella vitellina","Hrúðurfléttur","R40","2023",0.01
"Catillaria contristans","Hrúðurfléttur","R40","2014",0.5
"Catillaria contristans","Hrúðurfléttur","R40","2017",0.5
"Catillaria contristans","Hrúðurfléttur","R40","2020",0.5
"Catillaria contristans","Hrúðurfléttur","R40","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R40","2014",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R40","2017",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R40","2020",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R40","2023",1
"Lecanora intricata","Hrúðurfléttur","R40","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R40","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R40","2020",0.1
"Lecanora intricata","Hrúðurfléttur","R40","2023",0.5
"Lecanora marginata cf.","Hrúðurfléttur","R40","2014",0.5
"Lecanora marginata cf.","Hrúðurfléttur","R40","2017",0.5
"Lecanora marginata cf.","Hrúðurfléttur","R40","2020",0.5
"Lecanora marginata cf.","Hrúðurfléttur","R40","2023",7
"Lecanora polytropa","Hrúðurfléttur","R40","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R40","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R40","2020",0.1
"Lecanora polytropa","Hrúðurfléttur","R40","2023",0.01
"Lecidea lapicida","Hrúðurfléttur","R40","2014",1
"Lecidea lapicida","Hrúðurfléttur","R40","2017",0.5
"Lecidea lapicida","Hrúðurfléttur","R40","2020",0.5
"Lecidea lapicida","Hrúðurfléttur","R40","2023",2
"Lepra corallina","Hrúðurfléttur","R40","2014",0.5
"Lepra corallina","Hrúðurfléttur","R40","2017",0.5
"Lepra corallina","Hrúðurfléttur","R40","2020",0.5
"Lepra corallina","Hrúðurfléttur","R40","2023",1
"Placopsis gelida","Hrúðurfléttur","R40","2014",0.5
"Placopsis gelida","Hrúðurfléttur","R40","2017",1
"Placopsis gelida","Hrúðurfléttur","R40","2020",0.5
"Placopsis gelida","Hrúðurfléttur","R40","2023",3
"Porpidia melinodes","Hrúðurfléttur","R40","2014",0.5
"Porpidia melinodes","Hrúðurfléttur","R40","2017",0.5
"Porpidia melinodes","Hrúðurfléttur","R40","2020",0.5
"Porpidia melinodes","Hrúðurfléttur","R40","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R40","2014",2
"Rhizocarpon geographicum","Hrúðurfléttur","R40","2017",4
"Rhizocarpon geographicum","Hrúðurfléttur","R40","2020",5
"Rhizocarpon geographicum","Hrúðurfléttur","R40","2023",2
"Tephromela atra","Hrúðurfléttur","R40","2014",0.5
"Tephromela atra","Hrúðurfléttur","R40","2017",0.5
"Tephromela atra","Hrúðurfléttur","R40","2020",0.1
"Tephromela atra","Hrúðurfléttur","R40","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R40","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R40","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R40","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R40","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R40","2014",20
"Óaðgreindar tegundir","Hrúðurfléttur","R40","2017",15
"Óaðgreindar tegundir","Hrúðurfléttur","R40","2020",10
"Óaðgreindar tegundir","Hrúðurfléttur","R40","2023",7
"Ber klöpp","Hrúðurfléttur","R40","2014",5
"Ber klöpp","Hrúðurfléttur","R40","2017",6
"Ber klöpp","Hrúðurfléttur","R40","2020",2
"Ber klöpp","Hrúðurfléttur","R40","2023",4
"Andreaea rupestris","Mosar","R41","2014",2
"Andreaea rupestris","Mosar","R41","2017",4
"Andreaea rupestris","Mosar","R41","2020",3
"Andreaea rupestris","Mosar","R41","2023",4
"Grimmia montana","Mosar","R41","2014",0.5
"Grimmia montana","Mosar","R41","2017",0.5
"Grimmia montana","Mosar","R41","2020",0.5
"Grimmia montana","Mosar","R41","2023",0.5
"Grimmia ramondii","Mosar","R41","2014",0.5
"Grimmia ramondii","Mosar","R41","2017",0.5
"Grimmia ramondii","Mosar","R41","2020",0.5
"Grimmia ramondii","Mosar","R41","2023",0.5
"Racomitrium fasciculare","Mosar","R41","2014",8
"Racomitrium fasciculare","Mosar","R41","2017",10
"Racomitrium fasciculare","Mosar","R41","2020",10
"Racomitrium fasciculare","Mosar","R41","2023",17
"Racomitrium heterostichum","Mosar","R41","2014",22
"Racomitrium heterostichum","Mosar","R41","2017",22
"Racomitrium heterostichum","Mosar","R41","2020",21
"Racomitrium heterostichum","Mosar","R41","2023",30
"Racomitrium lanuginosum","Mosar","R41","2014",0.5
"Racomitrium lanuginosum","Mosar","R41","2017",1
"Racomitrium lanuginosum","Mosar","R41","2020",1
"Racomitrium lanuginosum","Mosar","R41","2023",1
"Racomitrium sudeticum","Mosar","R41","2014",0.5
"Racomitrium sudeticum","Mosar","R41","2017",0.5
"Racomitrium sudeticum","Mosar","R41","2020",0.5
"Racomitrium sudeticum","Mosar","R41","2023",0.5
"Mosi 3","Mosar","R41","2014",1
"Mosi 3","Mosar","R41","2017",0.5
"Mosi 3","Mosar","R41","2020",0.15
"Mosi 3","Mosar","R41","2023",0.5
"Polychidium muscicola","Blað- og runnfléttur","R41","2014",0.5
"Polychidium muscicola","Blað- og runnfléttur","R41","2017",0.5
"Polychidium muscicola","Blað- og runnfléttur","R41","2020",0.5
"Polychidium muscicola","Blað- og runnfléttur","R41","2023",0.5
"Scytinium lichenoides","Blað- og runnfléttur","R41","2014",0.5
"Scytinium lichenoides","Blað- og runnfléttur","R41","2017",0.5
"Scytinium lichenoides","Blað- og runnfléttur","R41","2020",0.5
"Scytinium lichenoides","Blað- og runnfléttur","R41","2023",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R41","2014",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R41","2017",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R41","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R41","2023",1
"Umbilicaria proboscidea","Blað- og runnfléttur","R41","2014",2
"Umbilicaria proboscidea","Blað- og runnfléttur","R41","2017",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R41","2020",0.1
"Umbilicaria proboscidea","Blað- og runnfléttur","R41","2023",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R41","2014",4
"Umbilicaria torrefacta","Blað- og runnfléttur","R41","2017",8
"Umbilicaria torrefacta","Blað- og runnfléttur","R41","2020",6
"Umbilicaria torrefacta","Blað- og runnfléttur","R41","2023",6
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R41","2014",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R41","2017",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R41","2020",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R41","2023",1
"Calvitimela aglaea","Hrúðurfléttur","R41","2014",0.5
"Calvitimela aglaea","Hrúðurfléttur","R41","2017",0.5
"Calvitimela aglaea","Hrúðurfléttur","R41","2020",0.5
"Calvitimela aglaea","Hrúðurfléttur","R41","2023",1
"Candelariella vitellina","Hrúðurfléttur","R41","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R41","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R41","2020",0.01
"Candelariella vitellina","Hrúðurfléttur","R41","2023",0.01
"Immersaria athroocarpa","Hrúðurfléttur","R41","2014",2
"Immersaria athroocarpa","Hrúðurfléttur","R41","2017",1
"Immersaria athroocarpa","Hrúðurfléttur","R41","2020",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R41","2023",0.5
